,predict,Main_Tweet_ID,Reply_id
0,n,1415407487528939522,1415568228261109764
1,y,1506565419313868802,1506582292986273797
2,n,1402679421832630278,1402691499519668224
3,n,1498957736117211141,1498967702756638720
4,n,1450917556957687814,1450925938892427268
5,y,1524059496733024256,1524059745111273473
6,y,1450429884443004938,1450483617038315522
7,uk,1388016093432745987,1388242195421925377
8,y,1523095596587909120,1523260745936343040
9,y,1519855268414246913,1519863623090249729
10,y,1438208002742530049,1438208551021912074
11,n,1445069355310587908,1445069527725879304
12,y,1513014027404087298,1513019023092592648
13,pn,1494922774112051201,1495142129957539847
14,n,1443855218819538946,1443855419546300421
15,y,1524695363856191489,1527726630315114497
16,y,1496258773568176129,1496267225342394377
17,uk,1494216517164351491,1494235578346672128
18,n,1513384448359731202,1513388058950844417
19,uk,1513977866748317696,1514049085686403077
20,y,1406740598237847556,1406744211932778501
21,n,1417232972835602432,1417349621978910745
22,pn,1439457970128052227,1439485514164342786
23,y,1405294395239317505,1405296883275292672
24,n,1381730321004175361,1381982218889822217
25,n,1508792874569244674,1508876022044889090
26,n,1506834667936391173,1506836781970436096
27,uk,1494724608313933829,1494725303385858050
28,n,1395126197714030594,1395419115318398983
29,y,1501594196997808130,1501783660474732545
30,y,1503787818929123331,1503788831643897860
31,n,1522910344838008833,1522984254245945345
32,y,1410954384507244556,1411198827806158853
33,n,1509322461187301377,1509391862116851713
34,uk,1507066176920162304,1507066519259394051
35,y,1385243074096291841,1385274613958127618
36,n,1425641096370032650,1425678724284882952
37,n,1445196347829735428,1445248470848262148
38,y,1515913746954162176,1515915552908525568
39,pn,1456387014459211801,1456387404672143368
40,y,1446136959697670145,1446142018955141121
41,y,1450239772538990594,1450240785966776323
42,y,1450917556957687814,1450918523593764883
43,y,1509576610919313410,1509789291357958148
44,n,1518201450832220160,1518226562398707718
45,y,1526563164481019904,1526565914837037058
46,n,1394479427271135233,1394660810706796548
47,n,1522910344838008833,1522916131065016321
48,y,1411776697683357700,1411815527245389835
49,y,1519075768277606403,1519076719214297088
50,y,1531417724584353793,1531694780253626371
51,n,1461624625922719745,1461629366698496001
52,y,1532024495308939265,1532025163902066688
53,y,1381983703841267717,1382118010740170753
54,py,1472458918039224324,1472614176891838473
55,y,1508729666495938566,1508750483846221824
56,y,1524897301336031233,1524905310053273601
57,n,1530429138099752963,1530431903798546432
58,y,1517162745245749248,1517163292220788737
59,y,1531337262595727366,1531352848625197057
60,y,1518617602330963969,1518777024608825344
61,y,1407141470876938243,1407142692883206144
62,y,1394707604186746881,1394708813022904323
63,y,1524980408638705703,1524983553330597888
64,y,1393577066193473536,1393578242532024328
65,pn,1413280281809719299,1413434116893151234
66,n,1519074444593053696,1519075586433503232
67,n,1460428549697986563,1460602002317078528
68,n,1518480805961646080,1518547063864184832
69,y,1526955016740868098,1526956061948641282
70,y,1443291550138707978,1443292268115410950
71,y,1495784385047666689,1495797368272441345
72,y,1470219766782693376,1470221661718913031
73,n,1531790432560107520,1531798267708592130
74,y,1451488598012928000,1456670345373626371
75,y,1388697772862459904,1388818748631621634
76,y,1531305341563985920,1531306452119433216
77,y,1519482185459273733,1519484007289069568
78,n,1498732622847135744,1498736445187575811
79,n,1382015356521357312,1382015746683904009
80,py,1414969157385392132,1415022777334124546
81,n,1503299224737398785,1503319738604216328
82,n,1402787769395548160,1402788738716078081
83,py,1404133822300622853,1404134111967551491
84,n,1533489423370928128,1533494437162139649
85,y,1472388423373791240,1472404091309494279
86,y,1454876080154677249,1454998471983964161
87,n,1519855268414246913,1519855389763936257
88,n,1440938644873879552,1440940141049225216
89,n,1399650555773980677,1417767877080489984
90,y,1531337262595727366,1531354562740756489
91,py,1515913746954162176,1515930292837445633
92,y,1505976111242559488,1505981165341192203
93,n,1439972449777500160,1440111875266539525
94,y,1534236201447727105,1534258038902624257
95,y,1459233909632286723,1459289699181281288
96,y,1501181033416474624,1501189367439630340
97,n,1509576610919313410,1509578478357688320
98,uk,1427455786402291735,1427456101889450000
99,uk,1422870328271900680,1422889793646641155
100,y,1519855268414246913,1519866363187245056
101,n,1401225105540272128,1401268466536042496
102,y,1533912514131640321,1533933413840961536
103,y,1499439197333200901,1499442056141451269
104,y,1524763311732056064,1524763851656474624
105,n,1532101048373915649,1532108344537894913
106,y,1500833657229041673,1500833896786763776
107,y,1384114308745863170,1384117474258427905
108,y,1505591204783734785,1505912971393966091
109,y,1511856370156556298,1512221215821377539
110,n,1442532393311682563,1442558558277718016
111,y,1512595116455710723,1512595521961136128
112,y,1462201927022915593,1462202340405137412
113,y,1526559173063974912,1526569722069733376
114,n,1528029380122902528,1528035118241263619
115,y,1383196573903904768,1383492410680905728
116,n,1526974647324901378,1526977051877588993
117,uk,1410007987528384529,1410145325831098369
118,n,1518561902648987648,1519204044484583425
119,py,1401579436244226053,1401579638514671619
120,py,1510326780141490183,1510337079523303431
121,y,1529747637116841986,1529760123031281664
122,y,1388697772862459904,1388703764488593411
123,y,1507066176920162304,1507134592368713735
124,pn,1527140962098499584,1527149805343891456
125,y,1449419678028234753,1449438312435908608
126,y,1467967060777050115,1467967338809106434
127,n,1464280871368749057,1464285399291863047
128,py,1526016274060283904,1526280196730474496
129,y,1508573439459790854,1511783008696737800
130,uk,1529747637116841986,1529751842250530816
131,y,1498732622847135744,1498734165923094533
132,y,1505591204783734785,1505601121779343362
133,y,1395055649109708803,1395055789828628481
134,y,1475561753094152192,1475627078384979971
135,n,1442994839105064966,1442995246204342273
136,py,1384564020179570689,1384580299246374914
137,uk,1506565419313868802,1506566897428582406
138,uk,1386187626051342337,1386195041010343936
139,y,1498623152720654336,1498627763456319489
140,uk,1427768964403322883,1427770325350162434
141,y,1500540062915825665,1500541639269441537
142,n,1439972449777500160,1440090567510306818
143,y,1529481046428897282,1529481191988113410
144,n,1410568879231885318,1410823937274134530
145,n,1417278951567761408,1417282422400552963
146,y,1436416194496512001,1436418051528957955
147,n,1503508955263168512,1503533572031803397
148,n,1522566510627246080,1522636908643422214
149,y,1404147131871420416,1405028066846556160
150,n,1389993299142922242,1390004153292890117
151,y,1519855268414246913,1519940060472385536
152,n,1513268653344575497,1513269235438350336
153,y,1522910344838008833,1523007715253321728
154,uk,1451660454753812481,1451660935391744005
155,py,1534840680257921024,1534888066497773568
156,pn,1388697772862459904,1388862149796237314
157,y,1461408868261629952,1461538783413870594
158,n,1450544782594424841,1450545824375746576
159,n,1409932895293169675,1409937842961272837
160,y,1529578923331358722,1529584546102095872
161,n,1450670892086857730,1450672088520564740
162,y,1528328624385974272,1528333539208478720
163,y,1534989059772370947,1534989939896729626
164,uk,1411776697683357700,1412006886971305987
165,py,1519043638411419648,1519047649684598791
166,n,1452044275911376898,1452045399557083143
167,n,1467210772472160256,1467229883973599233
168,n,1533489423370928128,1533524529271779335
169,n,1529502995615846401,1529514348569194497
170,y,1525303905663475712,1525332714118819842
171,y,1525139728139530240,1525140217182703616
172,n,1416480777106251793,1416480975438110733
173,uk,1467059433947553792,1467072087424593922
174,uk,1418406178057441282,1418411938220888069
175,y,1533571194800177153,1533575629127417856
176,n,1397076480824418310,1397107953619005444
177,uk,1533596814313762816,1533657198647050240
178,n,1382068369428471811,1382071412760920065
179,y,1518730408333963264,1518737695782146048
180,n,1496618534369169410,1496621480435724288
181,n,1469339026012487683,1469398395282505732
182,n,1529578923331358722,1529582282163593217
183,y,1519451326459133952,1519455791413178369
184,py,1433544656889995267,1433559106925645831
185,y,1493973387567370248,1494048108434673664
186,y,1420390224602046466,1420405804541390851
187,n,1498957736117211141,1498964669289095169
188,y,1521931110589947904,1521931287333945345
189,y,1524647970611863553,1524868533930410014
190,n,1529946042401275917,1529946240812650496
191,y,1495916244855402504,1496164691562881027
192,uk,1528328624385974272,1528385223108349952
193,n,1506834667936391173,1506835126717759495
194,n,1505689498918825984,1505690042810830850
195,n,1474160283748749312,1474265922202267651
196,y,1523698748613795841,1523699355815149568
197,y,1383837827465506821,1383838834014621702
198,y,1506565419313868802,1506566948880109580
199,py,1407640050045755392,1407656529122168836
200,n,1433271088071380994,1433279154917556227
201,y,1458470678320095236,1458923727488368656
202,n,1498846242951950336,1498846927378698241
203,y,1436416194496512001,1436416416123482112
204,y,1505591204783734785,1505945008549072906
205,y,1471985146891059206,1471985370757804035
206,y,1416521845050773505,1416522736042659841
207,n,1440938644873879552,1440940139337945088
208,n,1512894569825792003,1512908484362354693
209,y,1431662975283310596,1431805953146593280
210,y,1446212642884964359,1446213697890881538
211,n,1519855268414246913,1519961532016529409
212,py,1534989059772370947,1534993004196511770
213,n,1522198827230535681,1522199105048653824
214,y,1502748767921090560,1502769087444885509
215,y,1397923044291657728,1398307918160678917
216,y,1515502475469418497,1515502842496397313
217,n,1528029380122902528,1528047213754077184
218,uk,1512420518732967940,1512420988117565442
219,y,1498732622847135744,1498734763879849985
220,y,1532769479826059265,1532770553647464448
221,y,1526559173063974912,1526561354588504068
222,uk,1450732888857718785,1450733203182981122
223,n,1532024495308939265,1532025158776541185
224,py,1506321879967088648,1506439540654977027
225,y,1393771213210537993,1393776910006554631
226,uk,1529794531897614337,1529799414138675200
227,n,1506679176744652804,1506679653515284480
228,n,1439972449777500160,1440004828768395275
229,n,1458728812368338946,1459076766417535007
230,py,1507066176920162304,1507101234322448391
231,py,1384812913144238080,1385165040983023616
232,py,1404995059968315397,1405109475741159424
233,y,1422908957664980994,1422939200614187009
234,uk,1532019243025420289,1532290660308492289
235,uk,1519890791715516417,1519930573527080961
236,y,1384162484345479171,1384221095415275535
237,n,1528029380122902528,1528168963934683136
238,y,1528029380122902528,1528064956872024064
239,y,1506565419313868802,1506566539612413954
240,n,1466816231076474886,1466836089214324737
241,y,1527038299872841728,1527038628265852928
242,y,1524458518249541632,1524469226160812033
243,n,1442258153526099981,1442261236100616192
244,y,1512393434916524035,1512395086784794631
245,y,1464884973828202498,1464920291499560964
246,n,1512806803486097408,1512836351372136450
247,y,1526678442741317633,1526679132557434881
248,py,1532024495308939265,1532026570923134976
249,n,1531337262595727366,1531345569171623936
250,y,1506739855471960067,1506740035386851336
251,n,1529746134595411970,1529749806410780673
252,y,1509576610919313410,1509619229431156744
253,n,1390271989127041029,1390272765140348930
254,uk,1496776779893293062,1496953129975398402
255,y,1516287572389019648,1516288009775337472
256,n,1530330429831712774,1530330956212719616
257,y,1509627464292704256,1509628219590422530
258,y,1506565419313868802,1506567386605965312
259,uk,1427455786402291735,1427621045666816005
260,y,1504660086853189632,1504666463013011457
261,y,1440711037188128775,1440725813284859905
262,n,1499100529301110786,1499235645226577921
263,y,1519669503801626625,1519672176533778434
264,n,1445582067069116416,1445589240767647744
265,n,1454876080154677249,1454892576222416896
266,n,1391360390429294593,1391491647595155457
267,n,1402761289173176329,1402762216089305090
268,n,1519341627206156291,1519342325289394176
269,n,1511499753116540928,1511500474121261060
270,y,1526235948303888384,1526236379780370436
271,y,1461408868261629952,1461443715801747459
272,y,1467059433947553792,1467063796199944195
273,y,1519890791715516417,1519920512738074624
274,uk,1402939403920560129,1402948523067273220
275,y,1505833481619787776,1505982985094537224
276,uk,1533518089362591744,1533519628982419457
277,n,1431493918026309632,1431496685780414464
278,n,1495593777020514305,1495615190028947457
279,y,1509976642575212544,1510115059732602884
280,y,1410007987528384529,1410024709585096705
281,y,1509976642575212544,1510016316912115714
282,y,1511856370156556298,1511902169972109314
283,n,1402761289173176329,1402840718431985666
284,y,1509173196071014400,1509220403511988226
285,y,1442532393311682563,1442917201942495233
286,uk,1392519214406242305,1392520575923363840
287,y,1464884973828202498,1465007567453802508
288,y,1527752294716022786,1527760860843753472
289,y,1496258773568176129,1496260145017688067
290,pn,1498334515290419206,1498343108173512707
291,y,1409962818661621761,1409962908122062853
292,y,1534348856879718400,1534349105606148096
293,py,1521931110589947904,1521943145998598145
294,y,1495840803209756672,1495862748768763905
295,y,1425235547912556552,1425237614936928257
296,y,1506565419313868802,1506577193626918918
297,n,1414727400806658048,1414953251292815370
298,py,1505591204783734785,1505605176140472320
299,y,1510152850734788611,1510153877097795585
300,y,1445582067069116416,1445582468094959618
301,y,1404133822300622853,1404133971387113474
302,uk,1409962818661621761,1409962980972843015
303,y,1517999577059586048,1518077719216414721
304,n,1493973387567370248,1494679828901027846
305,n,1454876080154677249,1454894131516424195
306,y,1397397112401264643,1397556831342432256
307,n,1450917556957687814,1450968900242272256
308,y,1530457842645446657,1530460431847923712
309,py,1509610883076562948,1509866850754121733
310,n,1416492527365107713,1416787901636087814
311,y,1521199446222065665,1521207113116233728
312,uk,1533518089362591744,1533520057254420482
313,y,1524647970611863553,1524648652886757376
314,y,1512107202903175171,1512131081717358606
315,y,1527528757170511873,1527638624942030850
316,y,1515103202865262598,1515112081892290562
317,n,1476565717914828807,1476569023131185158
318,uk,1418577698331394051,1418584265109946371
319,py,1498957736117211141,1498958358388293635
320,y,1495784385047666689,1496055939211927552
321,n,1461308689617403913,1461312769538633737
322,y,1529502995615846401,1529516129558876160
323,n,1427455786402291735,1427712557226217472
324,y,1426184209153118214,1426312272079736832
325,y,1430262196571803648,1430262659551830016
326,y,1454980917915574278,1454995235193434113
327,n,1454876080154677249,1454878357129150464
328,py,1439972449777500160,1440105388360155139
329,n,1393654652722368514,1393909086073282563
330,y,1450917556957687814,1450917741209268228
331,y,1415407487528939522,1415407684254326788
332,uk,1410610112679485446,1410616851755802624
333,uk,1531337262595727366,1531347246008176643
334,n,1398380648507785226,1398443670945341445
335,y,1393189626836291589,1393197494872559616
336,n,1528328624385974272,1528330816069292035
337,n,1445196347829735428,1445542630901780482
338,y,1460169155387166722,1460170376235868166
339,n,1472909639650004992,1472923697229008910
340,y,1458187549910786055,1458189803942342657
341,n,1402603886897242112,1402606013455474689
342,y,1499029584662126596,1499030659263877129
343,n,1534640470013386752,1534661992446935040
344,py,1470482564288811013,1471080615424499712
345,y,1382523916795604995,1382524323349467139
346,n,1401579436244226053,1401579970015682564
347,y,1381733726221139971,1381733957943885833
348,n,1433544656889995267,1433549724087316482
349,n,1534634680749809664,1534637755266908160
350,y,1459162058784751626,1459162970273947649
351,y,1471985146891059206,1471985318949756929
352,y,1495048962545487881,1495148954899693568
353,y,1524947283787194368,1524986416588914688
354,n,1506683109076611079,1506693122113380358
355,y,1393577066193473536,1393620815367884807
356,py,1405530703081607168,1417344239508156417
357,y,1534282810638356483,1534290039055728648
358,y,1527318225196707842,1527642425090613248
359,n,1447958797373386752,1448000876350693379
360,py,1511873658788188161,1512068192872505354
361,n,1510342954241576962,1510347510375542790
362,y,1467967060777050115,1467988408903610372
363,n,1439730827684892673,1439730999416344577
364,n,1470482564288811013,1470485512695828490
365,y,1449256480968900609,1449256950475100163
366,uk,1440938644873879552,1440939476616876041
367,y,1452539427692109826,1452942996081684488
368,y,1411776697683357700,1411944987718193154
369,y,1524264379356700672,1524270209955028993
370,y,1501931285802979328,1501932278796066833
371,n,1471558208380715008,1471558675009572875
372,n,1459005797946458124,1459006071700291593
373,uk,1533912514131640321,1533953400467070976
374,n,1451789150911221761,1451818300481183747
375,y,1408070977448120334,1408072550744133633
376,y,1418406178057441282,1418427368134389765
377,y,1494724608313933829,1494952504811200512
378,y,1530429138099752963,1530433330449207296
379,n,1390871378459463680,1390879778450903041
380,py,1531183927381172225,1531206675671273473
381,uk,1419333499585245184,1419337334198255623
382,y,1507889736362475522,1507917548733444097
383,y,1507889736362475522,1507898230545203201
384,y,1384812913144238080,1384814816821399555
385,n,1531183927381172225,1531186632791142400
386,n,1454566596719091718,1454571424249753606
387,n,1462566817872826368,1462640621479362561
388,n,1530350211612090368,1530350467074621440
389,y,1509599807987499013,1509599999495180299
390,uk,1418240730636513282,1418261800588513285
391,uk,1498846242951950336,1498846442689118209
392,y,1413525426836750337,1413867368380514305
393,y,1383837827465506821,1383866818993942530
394,n,1512303495902380033,1512305398929399808
395,n,1414727400806658048,1414728092292112385
396,pn,1530330429831712774,1530389350848118784
397,y,1384500779105492995,1384511283597385732
398,y,1446136959697670145,1446137520522096647
399,n,1529547853433020417,1529632953139023875
400,y,1416521845050773505,1416522263613018114
401,uk,1381944639876390915,1381947590141444106
402,uk,1514657835245781000,1514715911139246087
403,n,1529547853433020417,1529548769901088769
404,n,1523760308174864384,1523760614057066496
405,uk,1390113854621982730,1390115142029938701
406,y,1471985146891059206,1471985544066437130
407,y,1524695363856191489,1528367477461229568
408,n,1434721504588091394,1434725262223085568
409,y,1534840680257921024,1534929763734802433
410,n,1447526130815209476,1447530092062654465
411,uk,1381730321004175361,1381799310430457859
412,y,1511129533516288009,1511136318952255489
413,y,1451009236423565312,1451181668002271240
414,y,1460333679570468867,1460334400743247874
415,py,1500989413559611401,1501002095591186433
416,uk,1414783164044677121,1414830691636768771
417,y,1406628758195478534,1406733964040097798
418,y,1506683109076611079,1506999523041632258
419,y,1512704723157241856,1512776997629534210
420,y,1509576610919313410,1509604830238543901
421,py,1386417542151884801,1386418134303666177
422,pn,1415306039109451778,1415311545542787081
423,y,1390388667210891266,1390399577539301379
424,y,1476010152159432707,1476010601906380804
425,pn,1418261142657376258,1418263870611902466
426,n,1391360390429294593,1391404228917202949
427,n,1500817640981471235,1500833223303053317
428,n,1450544782594424841,1450834526884794380
429,y,1418261142657376258,1418389014806073346
430,n,1528917532337487872,1528924843969855495
431,pn,1445840600931004417,1445841264361054208
432,y,1470926916383346690,1470927148303065092
433,y,1533853641114779650,1533869229753212928
434,y,1408122572290600969,1408122801391800322
435,y,1450694454113824770,1450775004958928899
436,py,1518679014193434625,1518957536644411392
437,n,1381733726221139971,1381751181979103236
438,y,1475559741296418817,1475581818498072576
439,n,1494922774112051201,1494923763816833024
440,n,1462470094928371713,1462474904620703750
441,y,1465056716391780354,1465176405482909698
442,n,1459910499034935298,1460099206962626561
443,y,1524980408638705703,1524982420633751561
444,n,1409575849100259329,1409576575251722245
445,y,1420915743873544201,1420923126595178500
446,n,1425653092213743616,1425653598499786761
447,n,1532101048373915649,1532101157501403142
448,y,1518543284599201794,1518546377453801474
449,y,1508953395914231811,1508954186351841286
450,n,1529088107764756487,1529088686465290242
451,uk,1527714505651789824,1527717063015510019
452,y,1532019243025420289,1532021983109689352
453,n,1468266659341160448,1468407610768568324
454,uk,1506683109076611079,1506690642876973058
455,pn,1386187626051342337,1386328909428445184
456,py,1391736776180387844,1391737600407310340
457,y,1526416671128551426,1526425086915653632
458,n,1466463077528862721,1466464194144968715
459,n,1519855268414246913,1519971492171337729
460,uk,1382068369428471811,1382072757916213254
461,n,1533571194800177153,1533576987037540353
462,uk,1451167896596582407,1451468568550379521
463,y,1415752260479508495,1415805240536879104
464,n,1417278951567761408,1417350293067550740
465,n,1502304099571843079,1502314251557355522
466,uk,1414654725107105796,1414700575107821572
467,n,1518942005317054464,1518966158359212034
468,y,1389327056517820417,1389392585425358851
469,n,1516536935514132482,1516540609137283073
470,y,1496618534369169410,1496683951833899008
471,y,1494595698888744973,1494597700607782912
472,n,1513599478564982784,1513599755028467721
473,y,1470926916383346690,1470927020477632516
474,y,1497519871462363142,1497523093488607232
475,py,1419089031044816900,1419090543297040389
476,n,1528328624385974272,1528437630945337345
477,n,1445840600931004417,1445841042574614530
478,y,1400656009765351425,1400659006280978435
479,y,1524647970611863553,1524649933911085057
480,py,1502304099571843079,1502306537645170696
481,py,1393559403811409926,1393560617319997445
482,n,1472173132760985600,1472194480451244039
483,n,1451009236423565312,1451342835077296139
484,n,1518679014193434625,1518865389710721025
485,y,1473062409283776520,1473063004606447617
486,y,1406628758195478534,1406629232768323586
487,y,1387427343233208327,1387625739990802433
488,uk,1531337262595727366,1531339501238370305
489,uk,1441284487858450438,1449645401548546052
490,n,1459268626133962756,1459272010521985024
491,n,1529946042401275917,1529946621450108948
492,n,1468325225288904709,1468326763864354819
493,y,1426184209153118214,1426226492741201925
494,y,1503358337924042765,1503361314340495362
495,y,1405239839725965321,1405240396154822657
496,n,1386187626051342337,1386196647642759169
497,n,1454980917915574278,1454982826911219718
498,n,1527318225196707842,1527706432111509504
499,uk,1533912514131640321,1533913835840602113
500,n,1458118861669105666,1458121366876696577
501,py,1464280871368749057,1464303626994827265
502,y,1524980408638705703,1525208056669216768
503,n,1534640470013386752,1534653193069948929
504,y,1451019768836755464,1451042055501778954
505,y,1447007086441758721,1447101193155719169
506,y,1522910344838008833,1522919489444143105
507,py,1383196573903904768,1383196784395124737
508,y,1460422169729675269,1460453843372707842
509,n,1464884973828202498,1464885554080673800
510,y,1526784085124780034,1526784205698523136
511,n,1419089031044816900,1419176239122812929
512,n,1416924581667872768,1416934903145451521
513,y,1470879300895133699,1470880208442036231
514,n,1514458569403478021,1514468259042578434
515,n,1473424242255478785,1473428974525165574
516,y,1386187626051342337,1386321873357611014
517,n,1533812172983263232,1533812723406057474
518,y,1506739855471960067,1506744706423660545
519,y,1513014027404087298,1513147247227289602
520,n,1515913746954162176,1515916120708034561
521,y,1503787818929123331,1503789068810743809
522,uk,1403724516983939073,1403724613310291979
523,n,1415413840372805632,1415585650670116865
524,y,1467967060777050115,1467990475286233091
525,n,1515072089589366784,1515104773782982669
526,n,1410007987528384529,1410065706864066563
527,y,1418223600683732998,1418242541032464389
528,n,1516536935514132482,1516784550042652682
529,y,1526559173063974912,1526559451313938432
530,y,1515521381521408002,1515652595888574465
531,n,1458728812368338946,1458813950359973895
532,n,1524152727839907841,1524252323001913344
533,y,1450694454113824770,1450694850689437700
534,py,1522910344838008833,1522947372908691457
535,uk,1522237115471380480,1522257199506067462
536,y,1466463077528862721,1466463489271103488
537,y,1446136959697670145,1446137344051105795
538,y,1450917556957687814,1450919832648654855
539,y,1495840803209756672,1495863859802161152
540,y,1499019801351663624,1499025709611814917
541,y,1495840803209756672,1495851991222079488
542,uk,1446488577580408850,1446490213191233538
543,n,1390673386305695745,1390744515460440071
544,y,1494922774112051201,1495165738595672065
545,n,1408719900902838274,1408720593919303682
546,n,1461418050268405761,1461442274349535241
547,n,1465064127399870467,1465229350660284417
548,n,1450715234809831425,1450731302949380100
549,y,1402603886897242112,1402604705298137093
550,y,1520800237727723522,1521082488952610818
551,y,1424056943270825984,1424066762983804931
552,y,1517058055887745025,1517318067109441541
553,y,1522173599318253568,1522308535085944837
554,n,1495593777020514305,1495610735971508231
555,uk,1471985146891059206,1471985474621173763
556,y,1517802710720036864,1517869659600605184
557,n,1442532393311682563,1442542602319015936
558,py,1522910344838008833,1522916673107415040
559,uk,1398136010437955589,1398138357025280002
560,y,1508976949363986440,1508977465712070657
561,y,1409569153296502784,1409584191436562442
562,uk,1515913746954162176,1515975096359337984
563,y,1527318225196707842,1527329022585483271
564,y,1407141470876938243,1407268915751882752
565,n,1519043638411419648,1519085225355071488
566,y,1391360390429294593,1391477622232784902
567,n,1533912514131640321,1533913173773918209
568,n,1450544782594424841,1450684296881184769
569,y,1405289153571426304,1405293869139259393
570,y,1495062125814980610,1495062387975761927
571,y,1404133822300622853,1404134052228182019
572,n,1465056716391780354,1465060265486168081
573,y,1529088107764756487,1529089169145864193
574,y,1461862534865211394,1461863361050820611
575,uk,1390113854621982730,1390114221871046657
576,n,1526563164481019904,1526568179589316610
577,y,1413175953866432515,1413264694949801984
578,n,1533518089362591744,1533518960007725057
579,y,1507889736362475522,1508110998842277889
580,y,1471985146891059206,1471987479687438342
581,n,1529946042401275917,1529950965331156992
582,y,1534528903259099136,1534533419442442240
583,py,1390271989127041029,1390283989752102914
584,n,1439972449777500160,1440079365853696005
585,uk,1470482564288811013,1470492670745272325
586,y,1524695363856191489,1528421192939491328
587,n,1528029380122902528,1528495009149767680
588,y,1509322461187301377,1509335784310157316
589,n,1494922774112051201,1494923021785735168
590,uk,1463182448871854095,1463443208650641416
591,y,1524987619691663360,1524993005022683136
592,n,1495048962545487881,1495054590995222533
593,n,1397076480824418310,1397077066210680833
594,uk,1429579111903674372,1429855373553512456
595,y,1535180448283910144,1535180984005427200
596,uk,1461624625922719745,1461634656546160642
597,y,1494975609201729536,1494990898538627073
598,py,1440455349136363530,1440482026205827083
599,py,1519862870866939906,1519927907639996417
